PlaceID,Rating,Text,Timestamp,Topics,Topic Text,distributions
ChIJH_OpVdDLe0gRybpsjNA7yOU,5,"Superb, well organised and helpful.  Can get really busy at times as the site is quite small.  Sort your waste out before you get there to make it easier for yourself and them.",2021-02-23T10:25:23Z,"(0, 0.73924416)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.73924756), (1, 0.26075244)]"
ChIJH_OpVdDLe0gRybpsjNA7yOU,5,"Really handy, friendly staff and a good system in operation during lockdown. If you pick your time, you will avoid the queues.",2020-08-29T00:30:17Z,"(0, 0.9744806)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.97447383), (1, 0.02552612)]"
ChIJRUFXWE0Pe0gRU5QSxV1qRqc,4,"Organised, helpful staff
A lot more recycling points , toys electrical etc",2022-10-04T11:08:13Z,"(1, 0.91361827)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.08637647), (1, 0.9136235)]"
ChIJRUFXWE0Pe0gRU5QSxV1qRqc,5,"What can you say about the tip :) !  Well as tips go they have got it right here.  Really easy to recycle pretty much everything,  which is brilliant,  I would suggest as you are packing up your rubbish at home sort it into similar items to speed up,  do your bit for the planet and recycle as much as you can.  Like I said,  really good set up to do your bit.  Ques  can be a bit big sometimes,  the staff are all really helpfull and friendly too.  Well done Wigan !",2023-05-18T07:05:30Z,"(0, 0.9938209)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.99382067)]"
ChIJRUFXWE0Pe0gRU5QSxV1qRqc,5,"A bit of a queue going in, burlt site very well organised and controlled well by helpful staff. I use it regularly.",2020-12-01T11:32:31Z,"(1, 0.8806398)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.11937642), (1, 0.8806236)]"
ChIJO2oS9sKxe0gRlJi3_xgmRb0,5,"My birthday meal (a lovely surprise venue booked by my son) was held here, a place I had not visited before. We all love Italian food (there were four on our party), and all our meals, from the starters through to the desserts, were fantastic - with generous portions sizes to ensure we left nicely full 😊.
Great friendly and prompt service by all wait staff, and a really nice treat at the end of my meal with a birthday dessert plate and candle - it's these kind of gestures that make an evening more special!",2024-01-24T14:21:37Z,"(0, 0.993384)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.99338263)]"
ChIJqehhDeuxe0gRAUxL96vzLnQ,5,"We celebrated our sons 21st birthday last night, party of twelve, and we all commented on the great staff and lovely food. The welcome from the staff was great and one member took photos of our party before being seated. We had paid a small extra amount for balloons and confetti on the table which was tastefully done and this also included a birthday card from the staff and dessert of profiteroles with a candle!
The attention from the staff was not overwhelming and we were able to enjoy our meal without constant interruption to check how things were. Everyone was very friendly and didn’t rush us at all.
The only reason I have dropped a star for  atmosphere is because the music played by a live DJ was too loud, we had my 87 year old mother with us and she struggled to join in but when asked,  it was turned down.
Everyone enjoyed their meals of Diavalu and margarita  pizza, ravioli, prawn cocktail, gnocchi etc all cooked well, served beautifully and very tasty. The puddings were lovely and not too large and one guest said it was the best tiramisu she had ever tasted.
Arranging the booking was simple and we were able to tweak our reservation without penalty. Meals were all ordered in advance and name cards were given with individuals choices written on the back which helped remind everyone. The meal itself was then served promptly and the evening was a great success.",2023-06-18T09:06:43Z,"(0, 0.997551)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9975512)]"
ChIJqehhDeuxe0gRAUxL96vzLnQ,5,"We were served mainly by Fabio, but all members of the team we’re excellent. Professional but relaxed. The linguine with prawns and chilli was one of the best Italian meals I’ve had in a very long time. I can recommend the Italian Sauvignon also, especially if you find New Zealand ones too ‘heavy’.  Looking forward to returning.",2022-06-09T14:53:01Z,"(0, 0.681637)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.6816391), (1, 0.31836092)]"
ChIJqehhDeuxe0gRAUxL96vzLnQ,5,"The bruschetta starter is very tasty. Surprised that it is only one piece but we split it in half to share between two of us.
The mushroom tagliatelle pasta is exquisite, very creamy and filling.
The tiramisu is very light. Again, a bigger portion was expected but it is still very nice.

A great place to visit if you’re looking for some good quality food and nice service. Portion sizes are on the small side.",2022-05-05T08:13:10Z,"(0, 0.992025)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9920258)]"
ChIJ73ryF8Sxe0gRDCOiDH6lFeU,5,"Found this little GEM of a restaurant while staying in Manchester. Definitely one of the absolute best Italian meals I've had as a coeliac outside of Italy. I don't take very good pictures of food but honestly it was really tasty and my husband really enjoyed his non GF dishes too.

My mushrooms in cheese sauce starter had incredible taste, the pasta was cooked perfectly with a nice amount of sauce (and huge portion!) And the GF garlic pizza bread was lovely and crispy on the edges.

They can do GF penne for pretty much all of the pasta dishes, GF pizza's and a GF garlic bread (on a pizza base). Most of the rest of the menu can be adapted other than a few things (like Arancici or Lasagne)

The staff were SO lovely and helpful too. We were served by Lee and Mariano who couldn't do enough for us.

The restaurant is so cute and pretty as well and we were lucky enough to sit outside on the terrace part with fairy lights all around us (in my picture)

Check it out on TripAdvisor for more pics of how lovely the restaurant is 😊",2024-05-14T19:35:53Z,"(0, 0.99704725)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9970487)]"
ChIJ73ryF8Sxe0gRDCOiDH6lFeU,5,"Had a memorable evening with my family. The evening started with a delicious dinner at Dom's and ends with The Halle Orchestra concert.
The pate antipasti was cooked to perfection...rich & smooth with a intense aroma of fresh chicken liver.
The recommended pasta Gamberoni e Zucchine was done perfectly with the full flavours of prawns & sauce absorbed completely.
Had Zuppa di Pesce (special dish that evening) where the tomato based broth was infused with the full flavours of the various seafood completely.
Paired the above with a bottle of Gavi to compete the dinner.
Highly recommended!",2024-05-16T21:43:24Z,"(0, 0.9937593)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9937605)]"
ChIJ73ryF8Sxe0gRDCOiDH6lFeU,5,"Took my girlfriend here for our date night and we weren’t disappointed whatsoever, firstly on arriving we were greeted by one of the lovely servers, he gracefully guided us to our table which was situated in a nice private area next to a window. I can’t get over the atmosphere in this place! romantic, cozy and authentic. The music playing at just the right level, the ambiance, the traditional Italian decor and feel! love love love.

Such a vast menu offering a wide array of delicious cuisine,we were stuck for choice. We ended up ordering :

Garlic bread with cheese - absolutely delicious and
addictively moorish, crispy base, gooey stretchy cheese and a drizzle of olive oil, honestly stunning.

Bruschetta - simple but elegant, bursting with flavour and tasted so fresh.

Paccheri genovese - al dente pasta tubes with melt in your mouth slowly cooked beef, need I say more? this was an incredible dish, a blessing to my stomach, packed with divine flavour and texturally a masterpiece.

Spaghetti Carbonara - subtle but a delectable taste, creamy and decadent, definitely a must try

Sautéed Potatoes - the perfect little side order, garlicky, buttery and mouth-watering.

Overall Dom’s Italia left me and my girlfriend feeling over the moon with our choice for date night, the staff went above and beyond to make sure we felt as comfortable as possible and the service is like none other we’ve experienced at other businesses, if you don’t try this place you’d be doing a disservice to yourself and your tastebuds.

We will be returning.",2024-05-09T11:52:20Z,"(0, 0.9976288)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.99762833)]"
ChIJn43aCL-xe0gR6Kx9FNi_hFU,5,"Best Italian we've had in a long time, Beef Brisket Pappardelle was beautiful as was the folded Garlic and cheese bread... highly recommend with friendly, helpful staff",2024-02-05T21:07:37Z,"(1, 0.6394353)","(1, '0.016*""and"" + 0.009*""the"" + 0.008*""a"" + 0.007*""of"" + 0.007*""very""')","[(0, 0.3605723), (1, 0.63942766)]"
ChIJn43aCL-xe0gR6Kx9FNi_hFU,5,"Great food, we had two pasta mains with prawn and crawfish and the frutti di mare, both delicious and the deserts were lush, affogato and lemon tart.
Hasan, our waiter, was very friendly and helpful, great service from him.",2024-02-19T11:27:00Z,"(0, 0.98438513)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.98438215), (1, 0.015617784)]"
ChIJ6eP9yNixe0gR5QK23VFLf2g,5,"Stunning Italian food, starters, mains and desert 5/5, you can really taste the quality ingredients!! The service was brilliant, friendly and fast, the waiters kept an eye on topping up our wine glasses. Lovely relaxed atmosphere inside for a busy Friday evening. 100% will be visiting again.",2024-03-16T22:29:04Z,"(0, 0.98515594)","(0, '0.043*""and"" + 0.041*""the"" + 0.024*""to"" + 0.021*""a"" + 0.015*""of""')","[(0, 0.9851542), (1, 0.014845816)]"
